delay_event_id,raw_flight_id,delay_ts,delay_category,delay_code,delay_minutes,notes
DE0000011834,F00016634,23-09-2025 01:51,airport,OPS9,8,deicing
DE0000011835,F00016638,22-07-2025 07:00,AIRPORT,OPS9,2,late inbound
DE0000011836,F00016638,22-07-2025 08:11,CRW,WX01,11,maintenance check
DE0000011837,F00016638,22-07-2025 08:29,GATE,GT3,17,
DE0000011838,F00016640,17-04-2025 12:28,ATC,CR02,4,ground stop
DE0000011839,F00016640,17-04-2025 11:09,weather,MX5,3,crew swap
DE0000011840,F00016642,06-03-2024 08:02,atc,OPS9,3,crew swap
DE0000011841,F00016642,03-06-2024 09:43,TRAFFIC,GT3,23,crew swap
DE0000011842,F00016645,2025-04-28T13:58:00,maint,,8,ground stop
DE0000011843,F00016645,04/28/2025 13:33,MAINT,ATC7,12,maintenance check
DE0000011844,F00016645,2025-04-28T13:15:00,WX,GT3,10,deicing
DE0000011845,F00016646,14-11-2024 18:35,airport,CR02,-1,gate hold
DE0000011846,F00016646,14-11-2024 18:41,TRAFFIC,WX01,1,deicing
DE0000011847,F00016646,2024-11-14T17:13:00,AIRPORT,GT3,1,maintenance check
DE0000011848,F00016647,01-12-2024 23:36,other,CR02,5,maintenance check
DE0000011849,F00016647,01-12-2024 22:12,crew,GT3,31,
DE0000011850,F00016649,05/30/2024 14:18,weather,CR02,20,
DE0000011851,F00016654,30-11-2024 07:22,WX,WX01,14,gate hold
DE0000011852,F00016654,30-11-2024 05:02,airport,WX01,24,
DE0000011853,F00016655,14-12-2025 00:37,maint,,11,
DE0000011854,F00016655,2025-12-13T23:08:00,WEATHER,GT3,5,maintenance check
DE0000011855,F00016658,14-04-2024 05:06,CREW,GT3,14,ground stop
DE0000011856,F00016663,07-06-2025 19:34,CRW,,47,gate hold
DE0000011857,F00016665,15-04-2024 03:34,other,GT3,15,late inbound
DE0000011858,F00016665,15-04-2024 06:25,WX,ATC7,6,gate hold
DE0000011859,F00016665,15-04-2024 03:32,maint,CR02,9,deicing
DE0000011860,F00016668,10-05-2024 02:44,MAINT,GT3,8,maintenance check
DE0000011861,F00016668,05-10-2024 00:19,AIRPORT,ATC7,3,gate hold
DE0000011862,F00016670,16-09-2025 17:14,atc,GT3,5,crew swap
DE0000011863,F00016670,16-09-2025 17:49,airport,MX5,3,gate hold
DE0000011864,F00016670,16-09-2025 16:27,maint,WX01,3m,crew swap
DE0000011865,F00016672,04-09-2024 07:55,maint,MX5,19,
DE0000011866,F00016674,03-08-2025 01:30,WX,CR02,16m,maintenance check
DE0000011867,F00016676,10-09-2025 07:15,airport,OPS9,28,gate hold
DE0000011868,F00016678,10-11-2024 17:09,CREW,OPS9,3,deicing
DE0000011869,F00016678,10-11-2024 16:29,MX,GT3,3,
DE0000011870,F00016679,03-11-2025 06:57,other,CR02,12,crew swap
DE0000011871,F00016679,03-11-2025 09:38,atc,ATC7,8,late inbound
DE0000011872,F00016685,14-12-2025 14:50,CREW,ATC7,18,gate hold
DE0000011873,F00016687,09-04-2025 08:25,atc,MX5,7m,crew swap
DE0000011874,F00016687,09-04-2025 07:45,crew,MX5,18,
DE0000011875,F00016690,19-10-2025 21:54,airport,,-10,late inbound
DE0000011876,F00016694,03-12-2024 01:58,weather,WX01,25,ground stop
DE0000011877,F00016695,13-10-2024 18:20,other,WX01,4,crew swap
DE0000011878,F00016695,13-10-2024 20:28,OTHER,MX5,3,deicing
DE0000011879,F00016695,13-10-2024 18:09,MX,GT3,4,ground stop
DE0000011880,F00016698,07-01-2026 08:13,ATC,WX01,3,ground stop
DE0000011881,F00016698,07-01-2026 09:10,ATC,MX5,1,deicing
DE0000011882,F00016698,2026-01-07T10:13:00,MX,WX01,2,gate hold
DE0000011883,F00016699,08-09-2024 04:29,MAINT,WX01,12,ground stop
DE0000011884,F00016699,2024-09-08T02:12:00,CREW,GT3,26,maintenance check
DE0000011885,F00016701,04-04-2024 09:56,GATE,MX5,5,gate hold
DE0000011886,F00016701,2024-04-04T10:08:00,maint,MX5,11,
DE0000011887,F00016707,21-08-2025 23:52,MAINT,OPS9,26,crew swap
DE0000011888,F00016708,04/14/2025 13:27,crew,OPS9,4,deicing
DE0000011889,F00016708,14-04-2025 13:38,WX,CR02,4,maintenance check
DE0000011890,F00016708,04/14/2025 13:32,airport,GT3,3,deicing
DE0000011891,F00016712,09/13/2024 10:55,GATE,MX5,35,maintenance check
DE0000011892,F00016716,12/16/2025 01:38,other,WX01,0,crew swap
DE0000011893,F00016716,2025-12-16T03:15:00,other,,7,gate hold
DE0000011894,F00016716,12/16/2025 01:58,TRAFFIC,GT3,1,gate hold
DE0000011895,F00016721,2025-03-05T11:03:00,TRAFFIC,WX01,15,
DE0000011896,F00016721,05-03-2025 09:41,CREW,MX5,1,maintenance check
DE0000011897,F00016721,05-03-2025 09:38,OPS,OPS9,14,maintenance check
DE0000011898,F00016729,2025-11-20T06:30:00,MAINT,,-7,gate hold
DE0000011899,F00016729,20-11-2025 07:40,maint,ATC7,-5,maintenance check
DE0000011900,F00016737,04-03-2024 14:46,MAINT,WX01,5,deicing
DE0000011901,F00016737,04-03-2024 15:05,TRAFFIC,OPS9,6,crew swap
DE0000011902,F00016738,2025-04-10T09:13:00,crew,OPS9,0,gate hold
DE0000011903,F00016738,04-10-2025 07:54,other,WX01,-14,gate hold
DE0000011904,F00016738,10-04-2025 09:35,airport,MX5,2,maintenance check
DE0000011905,F00016741,04-06-2025 08:43,CRW,MX5,5m,ground stop
DE0000011906,F00016741,04-06-2025 07:10,WEATHER,MX5,5,deicing
DE0000011907,F00016741,04-06-2025 08:30,CRW,ATC7,4,gate hold
DE0000011908,F00016743,15-10-2025 08:25,atc,OPS9,8m,
DE0000011909,F00016743,2025-10-15T07:50:00,AIRPORT,MX5,5,crew swap
DE0000011910,F00016743,15-10-2025 09:16,airport,,23,late inbound
DE0000011911,F00016744,09-01-2026 05:17,OTHER,WX01,4,late inbound
DE0000011912,F00016744,09-01-2026 06:45,WEATHER,MX5,5,late inbound
DE0000011913,F00016746,16-10-2025 01:08,AIRPORT,MX5,51,ground stop
DE0000011914,F00016747,01-04-2024 23:59,ATC,CR02,4,
DE0000011915,F00016747,02-04-2024 00:49,CREW,ATC7,1m,deicing
DE0000011916,F00016747,02-04-2024 00:43,MAINT,GT3,1m,late inbound
DE0000011917,F00016749,15-10-2024 02:38,WEATHER,GT3,7,crew swap
DE0000011918,F00016749,15-10-2024 03:32,ATC,GT3,13,deicing
DE0000011919,F00016750,04-12-2024 01:37,MX,,15,maintenance check
DE0000011920,F00016750,04-12-2024 01:15,MAINT,GT3,19,deicing
DE0000011921,F00016756,04-05-2025 14:30,weather,ATC7,1,maintenance check
DE0000011922,F00016756,04-05-2025 15:10,CRW,GT3,2,gate hold
DE0000011923,F00016756,04-05-2025 15:23,WX,WX01,1,maintenance check
DE0000011924,F00016757,03-02-2024 18:52,CREW,OPS9,10,ground stop
DE0000011925,F00016757,02-03-2024 20:26,GATE,GT3,4,deicing
DE0000011926,F00016757,03-02-2024 19:53,other,ATC7,15,gate hold
DE0000011927,F00016761,16-08-2025 10:01,airport,CR02,4,late inbound
DE0000011928,F00016761,16-08-2025 08:11,AIRPORT,ATC7,11,
DE0000011929,F00016762,12-01-2026 08:44,atc,CR02,25,late inbound
DE0000011930,F00016767,10/23/2025 11:19,TRAFFIC,MX5,1,
DE0000011931,F00016768,30-07-2025 02:25,crew,MX5,0,deicing
DE0000011932,F00016768,07/30/2025 03:12,CREW,MX5,2,ground stop
DE0000011933,F00016768,07/30/2025 01:53,atc,ATC7,1,maintenance check
DE0000011934,F00016769,12-05-2024 05:36,ATC,GT3,14,gate hold
DE0000011935,F00016769,12-05-2024 02:59,other,ATC7,-34,ground stop
DE0000011936,F00016773,24-09-2024 16:33,AIRPORT,OPS9,10,gate hold
DE0000011937,F00016773,24-09-2024 16:05,maint,GT3,72,late inbound
DE0000011938,F00016779,06-07-2024 23:02,weather,,1m,crew swap
DE0000011939,F00016779,06-07-2024 21:33,ATC,MX5,1,gate hold
DE0000011940,F00016779,06-07-2024 21:47,weather,GT3,5,crew swap
DE0000011941,F00016780,05-10-2024 19:12,MAINT,ATC7,6,gate hold
DE0000011942,F00016780,05-10-2024 19:02,other,WX01,6m,late inbound
DE0000011943,F00016780,10-05-2024 19:56,WEATHER,CR02,5,ground stop
DE0000011944,F00016787,13-04-2025 18:20,atc,,1,late inbound
DE0000011945,F00016787,13-04-2025 19:08,weather,GT3,5,crew swap
DE0000011946,F00016790,18-06-2024 00:24,maint,WX01,4,gate hold
DE0000011947,F00016790,17-06-2024 23:24,MX,CR02,3,late inbound
DE0000011948,F00016791,01/29/2026 11:40,maint,OPS9,13,late inbound
DE0000011949,F00016792,12-02-2025 11:46,WEATHER,MX5,155m,late inbound
DE0000011950,F00016793,2024-03-24T14:25:00,OTHER,OPS9,44,maintenance check
DE0000011951,F00016795,03/30/2025 10:49,GATE,OPS9,14m,maintenance check
DE0000011952,F00016795,2025-03-30T11:06:00,OTHER,ATC7,6,crew swap
DE0000011953,F00016795,30-03-2025 12:22,OTHER,,10,ground stop
DE0000011954,F00016797,01-03-2025 04:07,ATC,ATC7,1m,
DE0000011955,F00016799,11-03-2025 04:03,MAINT,GT3,-11,
DE0000011956,F00016801,22-10-2024 12:27,OTHER,WX01,5,deicing
DE0000011957,F00016801,22-10-2024 10:01,atc,CR02,-18,gate hold
DE0000011958,F00016802,04-12-2024 06:17,TRAFFIC,OPS9,11,ground stop
DE0000011959,F00016805,07/28/2025 05:56,TRAFFIC,MX5,28,ground stop
DE0000011960,F00016808,16-11-2024 00:14,atc,MX5,-2,ground stop
DE0000011961,F00016808,16-11-2024 00:40,OPS,CR02,1,ground stop
DE0000011962,F00016808,16-11-2024 00:38,maint,ATC7,2,deicing
DE0000011963,F00016812,25-08-2024 00:38,OPS,WX01,3,ground stop
DE0000011964,F00016813,05-12-2025 08:16,MAINT,GT3,1,deicing
DE0000011965,F00016813,05-12-2025 08:07,other,ATC7,1,ground stop
DE0000011966,F00016815,2025-09-17T23:49:00,other,CR02,21,gate hold
DE0000011967,F00016815,09/17/2025 21:55,MAINT,GT3,1,crew swap
DE0000011968,F00016815,17-09-2025 20:59,weather,CR02,21,deicing
DE0000011969,F00016819,01-06-2025 22:13,CREW,,26,crew swap
DE0000011970,F00016819,2025-06-01T23:33:00,WEATHER,CR02,1,crew swap
DE0000011971,F00016820,11-02-2025 12:01,OPS,ATC7,2,maintenance check
DE0000011972,F00016823,04-02-2024 20:13,WX,OPS9,8,crew swap
DE0000011973,F00016823,04-02-2024 20:20,CREW,ATC7,1,gate hold
DE0000011974,F00016827,23-04-2024 16:25,MAINT,ATC7,30,deicing
DE0000011975,F00016830,10/26/2024 11:11,WX,OPS9,30,gate hold
DE0000011976,F00016831,12-03-2025 01:11,MX,CR02,23,late inbound
DE0000011977,F00016831,12-03-2025 02:04,weather,CR02,7,
DE0000011978,F00016834,24-03-2025 13:29,weather,ATC7,2,late inbound
DE0000011979,F00016834,24-03-2025 12:01,airport,CR02,1,gate hold
DE0000011980,F00016834,24-03-2025 13:25,AIRPORT,WX01,3,maintenance check
DE0000011981,F00016837,31-08-2025 14:30,crew,WX01,0m,gate hold
DE0000011982,F00016837,31-08-2025 13:59,GATE,CR02,7,gate hold
DE0000011983,F00016837,31-08-2025 15:55,weather,GT3,1,crew swap
DE0000011984,F00016839,30-12-2025 01:06,ATC,GT3,1,deicing
DE0000011985,F00016839,29-12-2025 23:21,MAINT,WX01,2,maintenance check
DE0000011986,F00016839,29-12-2025 23:41,MX,GT3,1,ground stop
DE0000011987,F00016843,10-11-2024 06:15,atc,,-13,deicing
DE0000011988,F00016843,2024-10-11T04:22:00,AIRPORT,MX5,23,late inbound
DE0000011989,F00016847,12-11-2024 23:50,CRW,ATC7,18,gate hold
DE0000011990,F00016847,13-11-2024 00:24,ATC,MX5,18,deicing
DE0000011991,F00016850,12-06-2024 12:07,maint,WX01,13,ground stop
DE0000011992,F00016851,11-08-2025 03:31,WEATHER,GT3,3,maintenance check
DE0000011993,F00016851,08-11-2025 03:50,CRW,ATC7,1,crew swap
DE0000011994,F00016851,08-11-2025 04:25,other,MX5,12,maintenance check
DE0000011995,F00016852,08/18/2024 13:58,ATC,ATC7,-2,
DE0000011996,F00016852,18-08-2024 14:42,AIRPORT,WX01,1,ground stop
DE0000011997,F00016854,14-10-2024 20:27,airport,OPS9,27,gate hold
DE0000011998,F00016858,21-04-2025 02:12,OPS,GT3,6,deicing
DE0000011999,F00016862,2024-05-09T16:56:00,OTHER,WX01,1,ground stop
DE0000012000,F00016862,2024-05-09T17:09:00,atc,WX01,3,
DE0000012001,F00016862,09-05-2024 16:36,weather,,4,ground stop
DE0000012002,F00016863,07-11-2025 21:30,CREW,CR02,13,gate hold
DE0000012003,F00016864,04/22/2024 12:12,WX,WX01,12,deicing
DE0000012004,F00016864,22-04-2024 13:33,atc,WX01,3,crew swap
DE0000012005,F00016865,10-02-2024 12:46,crew,WX01,14,crew swap
DE0000012006,F00016865,10-02-2024 12:40,MX,CR02,2,deicing
DE0000012007,F00016865,10-02-2024 14:39,ATC,CR02,6,ground stop
DE0000012008,F00016870,29-01-2025 10:05,atc,,-1,gate hold
DE0000012009,F00016870,29-01-2025 11:34,AIRPORT,CR02,1,crew swap
DE0000012010,F00016870,29-01-2025 10:38,other,MX5,1,ground stop
DE0000012011,F00016872,03-05-2025 23:53,maint,OPS9,39m,ground stop
DE0000012012,F00016874,23-03-2025 20:20,TRAFFIC,,0,crew swap
DE0000012013,F00016874,23-03-2025 20:44,maint,OPS9,5m,maintenance check
DE0000012014,F00016875,2025-03-07T01:15:00,airport,GT3,17,
DE0000012015,F00016875,07-03-2025 01:54,crew,WX01,5,
DE0000012016,F00016879,15-06-2024 02:48,other,ATC7,-6,ground stop
DE0000012017,F00016879,06/15/2024 02:59,TRAFFIC,CR02,3,maintenance check
DE0000012018,F00016880,27-10-2024 15:36,crew,OPS9,-1,gate hold
DE0000012019,F00016880,27-10-2024 16:00,crew,MX5,1,ground stop
DE0000012020,F00016880,27-10-2024 14:16,OPS,ATC7,1,deicing
DE0000012021,F00016881,2025-08-11T21:47:00,OPS,WX01,2,
DE0000012022,F00016881,08-11-2025 22:09,CREW,ATC7,1,gate hold
DE0000012023,F00016881,11-08-2025 21:22,CREW,ATC7,-4,maintenance check
DE0000012024,F00016885,12/31/2024 13:12,weather,GT3,0,crew swap
DE0000012025,F00016885,31-12-2024 14:01,weather,MX5,-2,crew swap
DE0000012026,F00016885,31-12-2024 12:23,weather,,1,gate hold
DE0000012027,F00016888,25-08-2024 01:32,atc,WX01,30,
DE0000012028,F00016891,20-09-2024 09:38,OPS,GT3,62,late inbound
DE0000012029,F00016892,30-07-2025 14:30,MX,,27,ground stop
DE0000012030,F00016892,30-07-2025 14:20,CREW,,-5,maintenance check
DE0000012031,F00016895,26-06-2025 20:38,weather,CR02,-1,
DE0000012032,F00016895,26-06-2025 18:29,TRAFFIC,OPS9,1,late inbound
DE0000012033,F00016895,26-06-2025 19:07,crew,GT3,1,
DE0000012034,F00016896,02-08-2024 10:39,WEATHER,ATC7,10,late inbound
DE0000012035,F00016896,2024-08-02T12:24:00,crew,,3,late inbound
DE0000012036,F00016896,02-08-2024 12:28,maint,OPS9,4,crew swap
DE0000012037,F00016897,09/26/2024 18:03,WEATHER,GT3,9,maintenance check
DE0000012038,F00016897,2024-09-26T16:04:00,OTHER,OPS9,4m,ground stop
DE0000012039,F00016901,08/24/2024 03:23,MX,GT3,4,maintenance check
DE0000012040,F00016901,08/24/2024 04:53,WX,ATC7,11,
DE0000012041,F00016901,08/24/2024 04:23,atc,OPS9,42,gate hold
DE0000012042,F00016905,30-08-2025 21:00,OTHER,WX01,19,maintenance check
DE0000012043,F00016909,05-06-2024 10:43,airport,MX5,9,maintenance check
DE0000012044,F00016910,2024-02-07T17:50:00,MX,MX5,9,gate hold
DE0000012045,F00016910,07-02-2024 20:19,MAINT,OPS9,6,maintenance check
DE0000012046,F00016912,03-05-2024 06:48,OPS,GT3,11,deicing
DE0000012047,F00016912,03-05-2024 07:25,MX,,3,deicing
DE0000012048,F00016912,03-05-2024 08:19,airport,CR02,15,late inbound
DE0000012049,F00016913,25-04-2025 13:12,airport,GT3,2,late inbound
DE0000012050,F00016918,09-12-2025 04:20,weather,OPS9,1,maintenance check
DE0000012051,F00016919,13-05-2025 06:11,atc,,3,maintenance check
DE0000012052,F00016919,13-05-2025 05:29,maint,GT3,-25,late inbound
DE0000012053,F00016920,12/31/2025 20:59,WX,ATC7,6,deicing
DE0000012054,F00016925,14-02-2024 19:53,weather,OPS9,6m,crew swap
DE0000012055,F00016925,14-02-2024 19:51,weather,ATC7,5,gate hold
DE0000012056,F00016929,04-05-2025 08:46,CRW,WX01,7,deicing
DE0000012057,F00016929,05-04-2025 08:52,atc,CR02,29,
DE0000012058,F00016933,09-05-2024 17:54,weather,MX5,6,deicing
DE0000012059,F00016933,05-09-2024 17:17,OPS,,9,ground stop
DE0000012060,F00016933,09-05-2024 17:34,WEATHER,,1,crew swap
DE0000012061,F00016934,01-01-2026 17:13,atc,ATC7,7,deicing
DE0000012062,F00016934,01-01-2026 16:24,weather,OPS9,9,deicing
DE0000012063,F00016938,2025-08-02T12:38:00,CRW,CR02,48,maintenance check
DE0000012064,F00016944,26-08-2024 04:14,OTHER,ATC7,24m,crew swap
DE0000012065,F00016944,08/26/2024 05:25,GATE,GT3,22,
DE0000012066,F00016944,26-08-2024 06:37,OPS,OPS9,27,crew swap
DE0000012067,F00016947,04/29/2025 15:18,crew,ATC7,11,
DE0000012068,F00016947,29-04-2025 14:13,maint,MX5,13,deicing
DE0000012069,F00016961,03-02-2024 15:52,atc,ATC7,87,deicing
DE0000012070,F00016962,08-04-2024 11:13,other,CR02,30,late inbound
DE0000012071,F00016966,20-12-2025 17:33,atc,MX5,10,late inbound
DE0000012072,F00016966,12/20/2025 16:31,CREW,WX01,5,maintenance check
DE0000012073,F00016966,20-12-2025 18:58,CRW,,4,deicing
DE0000012074,F00016967,21-06-2025 00:46,other,ATC7,6,late inbound
DE0000012075,F00016969,24-07-2024 17:15,TRAFFIC,,0,deicing
DE0000012076,F00016969,24-07-2024 15:53,MX,ATC7,4,maintenance check
DE0000012077,F00016969,24-07-2024 14:41,GATE,MX5,4,
DE0000012078,F00016972,19-10-2025 20:09,CREW,ATC7,1,deicing
DE0000012079,F00016972,19-10-2025 21:52,ATC,WX01,1,gate hold
DE0000012080,F00016972,19-10-2025 21:08,GATE,WX01,2,maintenance check
DE0000012081,F00016973,21-03-2024 19:42,OPS,MX5,22,maintenance check
DE0000012082,F00016973,21-03-2024 19:39,AIRPORT,MX5,8,gate hold
DE0000012083,F00016978,04-08-2024 06:45,other,CR02,0,
DE0000012084,F00016978,04-08-2024 08:12,OTHER,ATC7,3,crew swap
DE0000012085,F00016978,08-04-2024 07:59,MAINT,GT3,8,crew swap
DE0000012086,F00016979,13-02-2024 14:05,atc,WX01,-4,late inbound
DE0000012087,F00016979,13-02-2024 14:04,WX,,29,deicing
DE0000012088,F00016979,13-02-2024 14:19,OTHER,WX01,4,late inbound
DE0000012089,F00016980,10-02-2024 15:27,GATE,CR02,4,maintenance check
DE0000012090,F00016983,01-01-2026 22:10,MAINT,WX01,5,late inbound
DE0000012091,F00016983,01-01-2026 20:07,CRW,OPS9,2,deicing
DE0000012092,F00016983,01-01-2026 20:19,CRW,OPS9,9m,late inbound
DE0000012093,F00016984,26-03-2024 11:00,atc,CR02,41,
DE0000012094,F00016984,26-03-2024 12:23,OPS,OPS9,3,
DE0000012095,F00016984,26-03-2024 11:33,crew,CR02,30,ground stop
DE0000012096,F00016986,15-07-2024 10:11,maint,ATC7,-58,ground stop
DE0000012097,F00016987,13-01-2025 19:03,airport,CR02,1,crew swap
DE0000012098,F00016987,01/13/2025 18:28,other,ATC7,3,gate hold
DE0000012099,F00016993,27-11-2024 08:38,OTHER,MX5,0,
DE0000012100,F00016993,11/27/2024 07:53,GATE,ATC7,3,late inbound
DE0000012101,F00016993,27-11-2024 08:30,MX,MX5,-1,gate hold
DE0000012102,F00016997,01-06-2025 00:37,atc,WX01,2,maintenance check
DE0000012103,F00016998,15-04-2025 01:34,OPS,CR02,17,crew swap
DE0000012104,F00016998,15-04-2025 03:20,CREW,MX5,1,ground stop
DE0000012105,F00017002,01-06-2025 12:19,WEATHER,WX01,9,maintenance check
DE0000012106,F00017002,01-06-2025 11:54,ATC,OPS9,2,
DE0000012107,F00017003,25-06-2024 06:02,maint,ATC7,4,late inbound
DE0000012108,F00017003,25-06-2024 06:30,WX,OPS9,20,maintenance check
DE0000012109,F00017003,25-06-2024 04:08,OPS,GT3,5,ground stop
DE0000012110,F00017005,16-09-2024 09:46,WX,GT3,6,
DE0000012111,F00017005,16-09-2024 09:05,WX,,24,gate hold
DE0000012112,F00017008,15-05-2025 00:45,crew,OPS9,8,late inbound
DE0000012113,F00017008,14-05-2025 22:37,CREW,WX01,1,maintenance check
DE0000012114,F00017008,14-05-2025 22:49,CREW,OPS9,4m,late inbound
DE0000012115,F00017011,09-09-2024 07:46,maint,OPS9,1,deicing
DE0000012116,F00017011,09-09-2024 08:05,weather,ATC7,3,deicing
DE0000012117,F00017011,09-09-2024 07:35,MAINT,OPS9,3,maintenance check
DE0000012118,F00017012,2024-12-03T01:35:00,OTHER,MX5,0,maintenance check
DE0000012119,F00017012,02-12-2024 23:34,CRW,CR02,1,gate hold
DE0000012120,F00017012,03-12-2024 00:25,other,GT3,1,late inbound
DE0000012121,F00017013,13-05-2024 11:32,WEATHER,MX5,1,ground stop
DE0000012122,F00017013,05/13/2024 09:59,CREW,CR02,4,ground stop
DE0000012123,F00017013,13-05-2024 12:21,ATC,WX01,1,ground stop
DE0000012124,F00017015,02-04-2025 04:02,maint,OPS9,35,
DE0000012125,F00017022,04-07-2025 02:44,AIRPORT,CR02,11,
DE0000012126,F00017025,09-11-2025 06:19,airport,OPS9,1,deicing
DE0000012127,F00017025,11-09-2025 06:54,GATE,MX5,8,ground stop
DE0000012128,F00017028,07-06-2025 19:04,WEATHER,,4,ground stop
DE0000012129,F00017029,17-08-2025 06:18,weather,CR02,8,late inbound
DE0000012130,F00017029,17-08-2025 04:46,WEATHER,CR02,7,crew swap
DE0000012131,F00017029,08/17/2025 05:16,crew,WX01,7,maintenance check
DE0000012132,F00017034,09/15/2024 17:37,OTHER,ATC7,19,deicing
DE0000012133,F00017038,15-11-2024 19:08,WX,OPS9,9,late inbound
DE0000012134,F00017041,23-10-2024 07:35,WX,CR02,4,
DE0000012135,F00017041,23-10-2024 07:59,WX,OPS9,14,deicing
DE0000012136,F00017042,03-11-2025 08:01,maint,GT3,7,late inbound
DE0000012137,F00017042,03-11-2025 06:41,MAINT,WX01,5,late inbound
DE0000012138,F00017047,20-01-2025 11:39,MX,ATC7,32,ground stop
DE0000012139,F00017050,11-03-2024 07:30,maint,ATC7,4,late inbound
DE0000012140,F00017050,11-03-2024 07:58,crew,ATC7,11,late inbound
DE0000012141,F00017051,09/19/2025 09:19,other,CR02,6,late inbound
DE0000012142,F00017052,24-08-2024 05:04,WEATHER,ATC7,11m,gate hold
DE0000012143,F00017054,2024-02-03T17:52:00,AIRPORT,GT3,0,deicing
DE0000012144,F00017054,03-02-2024 15:39,WEATHER,,1,ground stop
DE0000012145,F00017058,27-07-2025 15:09,CRW,CR02,4,deicing
DE0000012146,F00017058,27-07-2025 15:37,TRAFFIC,WX01,2,gate hold
DE0000012147,F00017058,07/27/2025 15:43,ATC,GT3,3,deicing
DE0000012148,F00017064,02-10-2025 14:13,weather,,16,maintenance check
DE0000012149,F00017064,10-02-2025 13:44,atc,MX5,3m,crew swap
DE0000012150,F00017071,21-05-2024 23:01,OPS,OPS9,7,ground stop
DE0000012151,F00017071,22-05-2024 00:21,MX,ATC7,8m,maintenance check
DE0000012152,F00017072,2025-08-16T05:45:00,weather,GT3,11,deicing
DE0000012153,F00017072,2025-08-16T05:16:00,airport,GT3,7,
DE0000012154,F00017072,16-08-2025 06:04,ATC,WX01,1,maintenance check
DE0000012155,F00017073,30-07-2024 18:42,atc,,1,gate hold
DE0000012156,F00017073,30-07-2024 18:14,OPS,WX01,-1,maintenance check
DE0000012157,F00017075,12-02-2025 17:38,MAINT,GT3,36,maintenance check
DE0000012158,F00017076,2024-04-17T00:18:00,OTHER,GT3,8,
DE0000012159,F00017076,16-04-2024 22:52,OPS,,1,deicing
DE0000012160,F00017077,08-09-2025 16:49,WEATHER,OPS9,30,late inbound
DE0000012161,F00017079,06/18/2025 09:51,OTHER,GT3,2,deicing
DE0000012162,F00017086,08/30/2024 04:54,CRW,MX5,19,crew swap
DE0000012163,F00017086,30-08-2024 04:51,GATE,CR02,5,deicing
DE0000012164,F00017089,24-12-2025 14:25,MX,,13,maintenance check
DE0000012165,F00017089,12/24/2025 14:40,CRW,WX01,9,gate hold
DE0000012166,F00017092,20-02-2025 17:26,MX,CR02,5,late inbound
DE0000012167,F00017093,18-09-2024 04:01,CREW,GT3,3,ground stop
